batch size,epoch,loss,acc,val_loss,val_acc,
32,0086,0.0058,0.9977,0.0428,0.9909,
32,0087,0.0052,0.998,0.0432,0.991,
32,0088,0.0053,0.9977,0.0432,0.991,
32,0089,0.0054,0.9979,0.0433,0.991,
32,0090,0.0054,0.9978,0.043,0.991,
32,0091,0.0051,0.9977,0.043,0.9909,
32,0092,0.0053,0.9979,0.0431,0.991,
32,0093,0.0053,0.9979,0.0432,0.991,
32,0094,0.0053,0.998,0.0434,0.9909,
32,0095,0.0055,0.9977,0.0432,0.991,
32,0096,0.0053,0.9977,0.0433,0.9911,
32,0097,0.0051,0.998,0.0433,0.991,
32,0098,0.0056,0.9978,0.0431,0.991,
32,0099,0.0056,0.9977,0.0433,0.991,
32,0100,0.0055,0.9978,0.0432,0.991,
